key_id,match_date,Timeliness_Result
91,1970-06-02,Pass
92,1970-06-02,Pass
93,1970-06-02,Pass
94,1970-06-02,Pass
95,1970-06-02,Pass
96,1970-06-02,Pass
97,1970-06-02,Pass
98,1970-06-02,Pass
99,1970-06-02,Pass
100,1970-06-02,Pass
101,1970-06-02,Pass
102,1970-06-03,Pass
103,1970-06-03,Pass
104,1970-06-03,Pass
105,1970-06-03,Pass
106,1970-06-03,Pass
107,1970-06-03,Pass
108,1970-06-03,Pass
109,1970-06-03,Pass
110,1970-06-03,Pass
111,1970-06-03,Pass
112,1970-06-03,Pass
113,1970-06-03,Pass
114,1970-06-03,Pass
115,1970-06-03,Pass
116,1970-06-03,Pass
117,1970-06-03,Pass
118,1970-06-03,Pass
119,1970-06-03,Pass
120,1970-06-03,Pass
121,1970-06-03,Pass
122,1970-06-03,Pass
123,1970-06-03,Pass
124,1970-06-03,Pass
125,1970-06-03,Pass
126,1970-06-03,Pass
127,1970-06-03,Pass
128,1970-06-03,Pass
129,1970-06-03,Pass
130,1970-06-03,Pass
131,1970-06-03,Pass
132,1970-06-03,Pass
133,1970-06-03,Pass
134,1970-06-03,Pass
135,1970-06-03,Pass
136,1970-06-03,Pass
137,1970-06-03,Pass
139,1970-06-03,Pass
140,1970-06-03,Pass
141,1970-06-03,Pass
142,1970-06-03,Pass
143,1970-06-03,Pass
144,1970-06-03,Pass
145,1970-06-03,Pass
146,1970-06-03,Pass
147,1970-06-03,Pass
148,1970-06-03,Pass
149,1970-06-03,Pass
150,1970-06-03,Pass
151,1970-06-03,Pass
152,1970-06-03,Pass
153,1970-06-03,Pass
154,1970-06-03,Pass
155,1970-06-03,Pass
156,1970-06-03,Pass
157,1970-06-03,Pass
158,1970-06-03,Pass
159,1970-06-03,Pass
160,1970-06-03,Pass
161,1970-06-03,Pass
162,1970-06-03,Pass
163,1970-06-03,Pass
164,1970-06-03,Pass
165,1970-06-03,Pass
166,1970-06-03,Pass
167,1970-06-03,Pass
168,1970-06-03,Pass
169,1970-06-03,Pass
170,1970-06-03,Pass
171,1970-06-03,Pass
172,1970-06-03,Pass
173,1970-06-03,Pass
174,1970-06-03,Pass
175,1970-06-03,Pass
176,1970-06-03,Pass
177,1970-06-03,Pass
178,1970-06-03,Pass
179,1970-06-03,Pass
180,1970-06-03,Pass
181,1970-06-03,Pass
182,1970-06-03,Pass
183,1970-06-03,Pass
184,1970-06-03,Pass
185,1970-06-03,Pass
186,1970-06-03,Pass
187,1970-06-03,Pass
188,1970-06-03,Pass
189,1970-06-03,Pass
190,1970-06-03,Pass
191,1970-06-03,Pass
192,1970-06-03,Pass
193,1970-06-03,Pass
194,1970-06-03,Pass
195,1970-06-03,Pass
196,1970-06-03,Pass
197,1970-06-03,Pass
198,1970-06-03,Pass
199,1970-06-03,Pass
200,1970-06-03,Pass
201,1970-06-03,Pass
202,1970-06-03,Pass
203,1970-06-06,Pass
204,1970-06-06,Pass
205,1970-06-06,Pass
206,1970-06-06,Pass
207,1970-06-06,Pass
208,1970-06-06,Pass
209,1970-06-06,Pass
210,1970-06-06,Pass
211,1970-06-06,Pass
212,1970-06-06,Pass
213,1970-06-06,Pass
214,1970-06-06,Pass
215,1970-06-06,Pass
216,1970-06-06,Pass
217,1970-06-06,Pass
218,1970-06-06,Pass
219,1970-06-06,Pass
220,1970-06-06,Pass
221,1970-06-06,Pass
222,1970-06-06,Pass
223,1970-06-06,Pass
224,1970-06-06,Pass
225,1970-06-06,Pass
226,1970-06-06,Pass
227,1970-06-06,Pass
228,1970-06-06,Pass
229,1970-06-06,Pass
230,1970-06-06,Pass
231,1970-06-06,Pass
232,1970-06-06,Pass
233,1970-06-06,Pass
234,1970-06-06,Pass
235,1970-06-06,Pass
236,1970-06-06,Pass
237,1970-06-06,Pass
238,1970-06-06,Pass
239,1970-06-06,Pass
240,1970-06-06,Pass
241,1970-06-06,Pass
242,1970-06-06,Pass
243,1970-06-06,Pass
244,1970-06-06,Pass
245,1970-06-06,Pass
246,1970-06-06,Pass
247,1970-06-06,Pass
248,1970-06-06,Pass
249,1970-06-06,Pass
250,1970-06-06,Pass
251,1970-06-06,Pass
252,1970-06-06,Pass
253,1970-06-06,Pass
254,1970-06-06,Pass
255,1970-06-06,Pass
256,1970-06-06,Pass
257,1970-06-06,Pass
258,1970-06-06,Pass
259,1970-06-06,Pass
260,1970-06-06,Pass
261,1970-06-06,Pass
262,1970-06-06,Pass
263,1970-06-06,Pass
264,1970-06-06,Pass
265,1970-06-06,Pass
266,1970-06-06,Pass
267,1970-06-06,Pass
268,1970-06-06,Pass
269,1970-06-06,Pass
270,1970-06-06,Pass
271,1970-06-06,Pass
272,1970-06-06,Pass
273,1970-06-06,Pass
274,1970-06-06,Pass
275,1970-06-06,Pass
276,1970-06-06,Pass
277,1970-06-06,Pass
278,1970-06-06,Pass
279,1970-06-06,Pass
280,1970-06-06,Pass
281,1970-06-06,Pass
282,1970-06-06,Pass
283,1970-06-06,Pass
284,1970-06-06,Pass
285,1970-06-06,Pass
286,1970-06-06,Pass
287,1970-06-06,Pass
288,1970-06-06,Pass
289,1970-06-06,Pass
290,1970-06-06,Pass
291,1970-06-06,Pass
292,1970-06-06,Pass
293,1970-06-06,Pass
294,1970-06-06,Pass
295,1970-06-06,Pass
296,1970-06-06,Pass
297,1970-06-06,Pass
298,1970-06-06,Pass
299,1970-06-06,Pass
300,1970-06-06,Pass
301,1970-06-06,Pass
302,1970-06-06,Pass
303,1970-06-07,Pass
304,1970-06-07,Pass
305,1970-06-07,Pass
306,1970-06-07,Pass
307,1970-06-07,Pass
308,1970-06-07,Pass
309,1970-06-07,Pass
310,1970-06-07,Pass
311,1970-06-07,Pass
312,1970-06-07,Pass
313,1970-06-07,Pass
314,1970-06-07,Pass
315,1970-06-07,Pass
316,1970-06-07,Pass
317,1970-06-07,Pass
318,1970-06-07,Pass
319,1970-06-07,Pass
320,1970-06-07,Pass
321,1970-06-07,Pass
322,1970-06-07,Pass
323,1970-06-07,Pass
324,1970-06-07,Pass
325,1970-06-07,Pass
326,1970-06-07,Pass
327,1970-06-07,Pass
328,1970-06-07,Pass
329,1970-06-07,Pass
330,1970-06-07,Pass
331,1970-06-07,Pass
332,1970-06-07,Pass
333,1970-06-07,Pass
334,1970-06-07,Pass
335,1970-06-07,Pass
336,1970-06-07,Pass
337,1970-06-07,Pass
338,1970-06-07,Pass
339,1970-06-07,Pass
340,1970-06-07,Pass
341,1970-06-07,Pass
342,1970-06-07,Pass
343,1970-06-07,Pass
344,1970-06-07,Pass
345,1970-06-07,Pass
346,1970-06-07,Pass
347,1970-06-07,Pass
348,1970-06-07,Pass
349,1970-06-07,Pass
350,1970-06-07,Pass
351,1970-06-07,Pass
352,1970-06-07,Pass
353,1970-06-07,Pass
354,1970-06-07,Pass
355,1970-06-07,Pass
356,1970-06-07,Pass
357,1970-06-07,Pass
358,1970-06-07,Pass
359,1970-06-07,Pass
360,1970-06-07,Pass
361,1970-06-07,Pass
362,1970-06-07,Pass
363,1970-06-07,Pass
364,1970-06-07,Pass
365,1970-06-07,Pass
366,1970-06-07,Pass
367,1970-06-07,Pass
368,1970-06-07,Pass
369,1970-06-07,Pass
370,1970-06-07,Pass
371,1970-06-07,Pass
372,1970-06-07,Pass
373,1970-06-07,Pass
374,1970-06-07,Pass
375,1970-06-07,Pass
376,1970-06-07,Pass
377,1970-06-07,Pass
378,1970-06-07,Pass
379,1970-06-07,Pass
380,1970-06-07,Pass
381,1970-06-07,Pass
382,1970-06-07,Pass
383,1970-06-07,Pass
384,1970-06-07,Pass
385,1970-06-07,Pass
386,1970-06-07,Pass
387,1970-06-07,Pass
388,1970-06-07,Pass
389,1970-06-07,Pass
390,1970-06-07,Pass
391,1970-06-07,Pass
392,1970-06-07,Pass
393,1970-06-07,Pass
394,1970-06-07,Pass
395,1970-06-07,Pass
396,1970-06-07,Pass
397,1970-06-07,Pass
398,1970-06-07,Pass
399,1970-06-07,Pass
400,1970-06-07,Pass
401,1970-06-07,Pass
402,1970-06-07,Pass
403,1970-06-07,Pass
404,1970-06-10,Pass
405,1970-06-10,Pass
406,1970-06-10,Pass
407,1970-06-10,Pass
408,1970-06-10,Pass
409,1970-06-10,Pass
410,1970-06-10,Pass
411,1970-06-10,Pass
412,1970-06-10,Pass
413,1970-06-10,Pass
414,1970-06-10,Pass
415,1970-06-10,Pass
416,1970-06-10,Pass
417,1970-06-10,Pass
418,1970-06-10,Pass
419,1970-06-10,Pass
420,1970-06-10,Pass
421,1970-06-10,Pass
422,1970-06-10,Pass
423,1970-06-10,Pass
424,1970-06-10,Pass
425,1970-06-10,Pass
426,1970-06-10,Pass
427,1970-06-10,Pass
428,1970-06-10,Pass
429,1970-06-10,Pass
430,1970-06-10,Pass
431,1970-06-10,Pass
432,1970-06-10,Pass
433,1970-06-10,Pass
434,1970-06-10,Pass
435,1970-06-10,Pass
436,1970-06-10,Pass
437,1970-06-10,Pass
438,1970-06-10,Pass
439,1970-06-10,Pass
440,1970-06-10,Pass
441,1970-06-10,Pass
442,1970-06-10,Pass
443,1970-06-10,Pass
444,1970-06-10,Pass
445,1970-06-10,Pass
446,1970-06-10,Pass
447,1970-06-10,Pass
448,1970-06-10,Pass
449,1970-06-10,Pass
450,1970-06-10,Pass
451,1970-06-10,Pass
452,1970-06-10,Pass
453,1970-06-10,Pass
454,1970-06-10,Pass
455,1970-06-10,Pass
456,1970-06-10,Pass
457,1970-06-10,Pass
458,1970-06-10,Pass
459,1970-06-10,Pass
460,1970-06-10,Pass
461,1970-06-10,Pass
462,1970-06-10,Pass
463,1970-06-10,Pass
464,1970-06-10,Pass
465,1970-06-10,Pass
466,1970-06-10,Pass
467,1970-06-10,Pass
468,1970-06-10,Pass
469,1970-06-10,Pass
470,1970-06-10,Pass
471,1970-06-10,Pass
472,1970-06-10,Pass
473,1970-06-10,Pass
474,1970-06-10,Pass
475,1970-06-10,Pass
476,1970-06-10,Pass
477,1970-06-10,Pass
478,1970-06-10,Pass
479,1970-06-10,Pass
480,1970-06-10,Pass
481,1970-06-10,Pass
482,1970-06-10,Pass
483,1970-06-10,Pass
484,1970-06-10,Pass
485,1970-06-10,Pass
486,1970-06-10,Pass
487,1970-06-10,Pass
488,1970-06-10,Pass
489,1970-06-10,Pass
490,1970-06-10,Pass
491,1970-06-10,Pass
492,1970-06-10,Pass
493,1970-06-10,Pass
494,1970-06-10,Pass
495,1970-06-10,Pass
496,1970-06-10,Pass
497,1970-06-10,Pass
498,1970-06-10,Pass
499,1970-06-10,Pass
500,1970-06-10,Pass
501,1970-06-10,Pass
502,1970-06-10,Pass
503,1970-06-10,Pass
504,1970-06-10,Pass
505,1970-06-10,Pass
506,1970-06-10,Pass
507,1970-06-11,Pass
508,1970-06-11,Pass
509,1970-06-11,Pass
510,1970-06-11,Pass
511,1970-06-11,Pass
512,1970-06-11,Pass
513,1970-06-11,Pass
514,1970-06-11,Pass
515,1970-06-11,Pass
516,1970-06-11,Pass
517,1970-06-11,Pass
518,1970-06-11,Pass
519,1970-06-11,Pass
520,1970-06-11,Pass
521,1970-06-11,Pass
522,1970-06-11,Pass
523,1970-06-11,Pass
524,1970-06-11,Pass
525,1970-06-11,Pass
526,1970-06-11,Pass
527,1970-06-11,Pass
528,1970-06-11,Pass
529,1970-06-11,Pass
530,1970-06-11,Pass
531,1970-06-11,Pass
532,1970-06-11,Pass
533,1970-06-11,Pass
534,1970-06-11,Pass
535,1970-06-11,Pass
536,1970-06-11,Pass
537,1970-06-11,Pass
538,1970-06-11,Pass
539,1970-06-11,Pass
540,1970-06-11,Pass
541,1970-06-11,Pass
542,1970-06-11,Pass
543,1970-06-11,Pass
544,1970-06-11,Pass
545,1970-06-11,Pass
546,1970-06-11,Pass
547,1970-06-11,Pass
548,1970-06-11,Pass
549,1970-06-11,Pass
550,1970-06-11,Pass
551,1970-06-11,Pass
552,1970-06-11,Pass
553,1970-06-11,Pass
554,1970-06-11,Pass
555,1970-06-11,Pass
556,1970-06-11,Pass
557,1970-06-11,Pass
558,1970-06-11,Pass
559,1970-06-11,Pass
560,1970-06-11,Pass
561,1970-06-11,Pass
562,1970-06-11,Pass
563,1970-06-11,Pass
564,1970-06-11,Pass
565,1970-06-11,Pass
566,1970-06-11,Pass
567,1970-06-11,Pass
568,1970-06-11,Pass
569,1970-06-11,Pass
570,1970-06-11,Pass
571,1970-06-11,Pass
572,1970-06-11,Pass
573,1970-06-11,Pass
574,1970-06-11,Pass
575,1970-06-11,Pass
576,1970-06-11,Pass
577,1970-06-11,Pass
578,1970-06-11,Pass
579,1970-06-11,Pass
580,1970-06-11,Pass
581,1970-06-11,Pass
582,1970-06-11,Pass
583,1970-06-11,Pass
584,1970-06-11,Pass
585,1970-06-11,Pass
586,1970-06-11,Pass
587,1970-06-11,Pass
588,1970-06-11,Pass
589,1970-06-11,Pass
590,1970-06-11,Pass
591,1970-06-11,Pass
592,1970-06-11,Pass
593,1970-06-11,Pass
594,1970-06-11,Pass
595,1970-06-11,Pass
596,1970-06-11,Pass
597,1970-06-11,Pass
598,1970-06-11,Pass
599,1970-06-11,Pass
600,1970-06-11,Pass
601,1970-06-11,Pass
602,1970-06-11,Pass
603,1970-06-11,Pass
604,1970-06-11,Pass
605,1970-06-11,Pass
606,1970-06-14,Pass
607,1970-06-14,Pass
608,1970-06-14,Pass
609,1970-06-14,Pass
610,1970-06-14,Pass
611,1970-06-14,Pass
612,1970-06-14,Pass
613,1970-06-14,Pass
614,1970-06-14,Pass
615,1970-06-14,Pass
616,1970-06-14,Pass
617,1970-06-14,Pass
618,1970-06-14,Pass
619,1970-06-14,Pass
620,1970-06-14,Pass
621,1970-06-14,Pass
622,1970-06-14,Pass
623,1970-06-14,Pass
624,1970-06-14,Pass
625,1970-06-14,Pass
626,1970-06-14,Pass
627,1970-06-14,Pass
628,1970-06-14,Pass
629,1970-06-14,Pass
630,1970-06-14,Pass
631,1970-06-14,Pass
632,1970-06-14,Pass
633,1970-06-14,Pass
634,1970-06-14,Pass
635,1970-06-14,Pass
636,1970-06-14,Pass
637,1970-06-14,Pass
638,1970-06-14,Pass
639,1970-06-14,Pass
640,1970-06-14,Pass
641,1970-06-14,Pass
642,1970-06-14,Pass
643,1970-06-14,Pass
644,1970-06-14,Pass
645,1970-06-14,Pass
646,1970-06-14,Pass
647,1970-06-14,Pass
648,1970-06-14,Pass
649,1970-06-14,Pass
650,1970-06-14,Pass
651,1970-06-14,Pass
652,1970-06-14,Pass
653,1970-06-14,Pass
654,1970-06-14,Pass
655,1970-06-14,Pass
656,1970-06-14,Pass
657,1970-06-14,Pass
658,1970-06-14,Pass
659,1970-06-14,Pass
660,1970-06-14,Pass
661,1970-06-14,Pass
662,1970-06-14,Pass
663,1970-06-14,Pass
664,1970-06-14,Pass
665,1970-06-14,Pass
666,1970-06-14,Pass
667,1970-06-14,Pass
668,1970-06-14,Pass
669,1970-06-14,Pass
670,1970-06-14,Pass
671,1970-06-14,Pass
672,1970-06-14,Pass
673,1970-06-14,Pass
674,1970-06-14,Pass
675,1970-06-14,Pass
676,1970-06-14,Pass
677,1970-06-14,Pass
808,1970-06-21,Pass
678,1970-06-14,Pass
679,1970-06-14,Pass
680,1970-06-14,Pass
681,1970-06-14,Pass
682,1970-06-14,Pass
683,1970-06-14,Pass
684,1970-06-14,Pass
685,1970-06-14,Pass
686,1970-06-14,Pass
687,1970-06-14,Pass
688,1970-06-14,Pass
689,1970-06-14,Pass
690,1970-06-14,Pass
691,1970-06-14,Pass
692,1970-06-14,Pass
693,1970-06-14,Pass
694,1970-06-14,Pass
695,1970-06-14,Pass
696,1970-06-14,Pass
697,1970-06-14,Pass
698,1970-06-14,Pass
699,1970-06-14,Pass
700,1970-06-14,Pass
701,1970-06-14,Pass
702,1970-06-14,Pass
703,1970-06-14,Pass
704,1970-06-14,Pass
705,1970-06-14,Pass
706,1970-06-14,Pass
707,1970-06-14,Pass
708,1970-06-14,Pass
709,1970-06-14,Pass
710,1970-06-17,Pass
711,1970-06-17,Pass
712,1970-06-17,Pass
713,1970-06-17,Pass
714,1970-06-17,Pass
715,1970-06-17,Pass
716,1970-06-17,Pass
717,1970-06-17,Pass
718,1970-06-17,Pass
719,1970-06-17,Pass
720,1970-06-17,Pass
721,1970-06-17,Pass
722,1970-06-17,Pass
723,1970-06-17,Pass
724,1970-06-17,Pass
725,1970-06-17,Pass
726,1970-06-17,Pass
727,1970-06-17,Pass
728,1970-06-17,Pass
729,1970-06-17,Pass
730,1970-06-17,Pass
731,1970-06-17,Pass
732,1970-06-17,Pass
733,1970-06-17,Pass
734,1970-06-17,Pass
735,1970-06-17,Pass
736,1970-06-17,Pass
737,1970-06-17,Pass
738,1970-06-17,Pass
739,1970-06-17,Pass
740,1970-06-17,Pass
741,1970-06-17,Pass
742,1970-06-17,Pass
743,1970-06-17,Pass
744,1970-06-17,Pass
745,1970-06-17,Pass
746,1970-06-17,Pass
747,1970-06-17,Pass
748,1970-06-17,Pass
749,1970-06-17,Pass
750,1970-06-17,Pass
751,1970-06-17,Pass
752,1970-06-17,Pass
753,1970-06-17,Pass
754,1970-06-17,Pass
755,1970-06-17,Pass
756,1970-06-17,Pass
757,1970-06-17,Pass
758,1970-06-17,Pass
759,1970-06-20,Pass
760,1970-06-20,Pass
761,1970-06-20,Pass
762,1970-06-20,Pass
763,1970-06-20,Pass
764,1970-06-20,Pass
765,1970-06-20,Pass
766,1970-06-20,Pass
767,1970-06-20,Pass
768,1970-06-20,Pass
769,1970-06-20,Pass
770,1970-06-20,Pass
771,1970-06-20,Pass
772,1970-06-20,Pass
773,1970-06-20,Pass
774,1970-06-20,Pass
775,1970-06-20,Pass
776,1970-06-20,Pass
777,1970-06-20,Pass
778,1970-06-20,Pass
779,1970-06-20,Pass
780,1970-06-20,Pass
781,1970-06-20,Pass
782,1970-06-20,Pass
783,1970-06-20,Pass
784,1970-06-20,Pass
785,1970-06-21,Pass
786,1970-06-21,Pass
787,1970-06-21,Pass
788,1970-06-21,Pass
789,1970-06-21,Pass
790,1970-06-21,Pass
791,1970-06-21,Pass
792,1970-06-21,Pass
793,1970-06-21,Pass
794,1970-06-21,Pass
795,1970-06-21,Pass
796,1970-06-21,Pass
797,1970-06-21,Pass
798,1970-06-21,Pass
799,1970-06-21,Pass
800,1970-06-21,Pass
801,1970-06-21,Pass
802,1970-06-21,Pass
803,1970-06-21,Pass
804,1970-06-21,Pass
805,1970-06-21,Pass
806,1970-06-21,Pass
807,1970-06-21,Pass
809,1974-06-13,Pass
810,1974-06-13,Pass
811,1974-06-13,Pass
812,1974-06-13,Pass
813,1974-06-13,Pass
814,1974-06-13,Pass
815,1974-06-13,Pass
816,1974-06-13,Pass
817,1974-06-13,Pass
818,1974-06-13,Pass
819,1974-06-13,Pass
820,1974-06-13,Pass
821,1974-06-13,Pass
822,1974-06-13,Pass
823,1974-06-13,Pass
824,1974-06-13,Pass
825,1974-06-13,Pass
826,1974-06-13,Pass
827,1974-06-13,Pass
828,1974-06-13,Pass
829,1974-06-13,Pass
830,1974-06-13,Pass
831,1974-06-14,Pass
832,1974-06-14,Pass
833,1974-06-14,Pass
834,1974-06-14,Pass
835,1974-06-14,Pass
836,1974-06-14,Pass
837,1974-06-14,Pass
838,1974-06-14,Pass
839,1974-06-14,Pass
840,1974-06-14,Pass
841,1974-06-14,Pass
842,1974-06-14,Pass
843,1974-06-14,Pass
844,1974-06-14,Pass
845,1974-06-14,Pass
846,1974-06-14,Pass
847,1974-06-14,Pass
848,1974-06-14,Pass
849,1974-06-14,Pass
850,1974-06-14,Pass
851,1974-06-14,Pass
852,1974-06-14,Pass
853,1974-06-14,Pass
854,1974-06-14,Pass
855,1974-06-14,Pass
856,1974-06-14,Pass
857,1974-06-14,Pass
858,1974-06-14,Pass
859,1974-06-14,Pass
860,1974-06-14,Pass
861,1974-06-14,Pass
862,1974-06-14,Pass
863,1974-06-14,Pass
864,1974-06-14,Pass
865,1974-06-14,Pass
866,1974-06-14,Pass
867,1974-06-14,Pass
868,1974-06-14,Pass
869,1974-06-14,Pass
870,1974-06-14,Pass
871,1974-06-14,Pass
872,1974-06-14,Pass
873,1974-06-14,Pass
874,1974-06-14,Pass
875,1974-06-14,Pass
876,1974-06-14,Pass
877,1974-06-14,Pass
878,1974-06-14,Pass
879,1974-06-14,Pass
880,1974-06-14,Pass
881,1974-06-14,Pass
882,1974-06-14,Pass
883,1974-06-14,Pass
884,1974-06-14,Pass
885,1974-06-14,Pass
886,1974-06-14,Pass
887,1974-06-14,Pass
888,1974-06-14,Pass
889,1974-06-14,Pass
890,1974-06-14,Pass
891,1974-06-14,Pass
892,1974-06-14,Pass
893,1974-06-14,Pass
894,1974-06-14,Pass
895,1974-06-14,Pass
896,1974-06-14,Pass
897,1974-06-14,Pass
898,1974-06-14,Pass
899,1974-06-14,Pass
900,1974-06-14,Pass
901,1974-06-14,Pass
902,1974-06-14,Pass
903,1974-06-14,Pass
904,1974-06-15,Pass
905,1974-06-15,Pass
906,1974-06-15,Pass
907,1974-06-15,Pass
908,1974-06-15,Pass
909,1974-06-15,Pass
910,1974-06-15,Pass
911,1974-06-15,Pass
912,1974-06-15,Pass
913,1974-06-15,Pass
914,1974-06-15,Pass
915,1974-06-15,Pass
916,1974-06-15,Pass
917,1974-06-15,Pass
918,1974-06-15,Pass
919,1974-06-15,Pass
920,1974-06-15,Pass
921,1974-06-15,Pass
922,1974-06-15,Pass
923,1974-06-15,Pass
924,1974-06-15,Pass
925,1974-06-15,Pass
926,1974-06-15,Pass
927,1974-06-15,Pass
928,1974-06-15,Pass
929,1974-06-15,Pass
930,1974-06-15,Pass
931,1974-06-15,Pass
932,1974-06-15,Pass
933,1974-06-15,Pass
934,1974-06-15,Pass
935,1974-06-15,Pass
936,1974-06-15,Pass
937,1974-06-15,Pass
938,1974-06-15,Pass
939,1974-06-15,Pass
940,1974-06-15,Pass
941,1974-06-15,Pass
942,1974-06-15,Pass
943,1974-06-15,Pass
944,1974-06-15,Pass
945,1974-06-15,Pass
946,1974-06-15,Pass
947,1974-06-15,Pass
948,1974-06-15,Pass
949,1974-06-15,Pass
950,1974-06-15,Pass
951,1974-06-15,Pass
952,1974-06-15,Pass
953,1974-06-15,Pass
954,1974-06-15,Pass
955,1974-06-15,Pass
956,1974-06-15,Pass
957,1974-06-15,Pass
958,1974-06-15,Pass
959,1974-06-15,Pass
960,1974-06-15,Pass
961,1974-06-15,Pass
962,1974-06-15,Pass
963,1974-06-15,Pass
964,1974-06-15,Pass
965,1974-06-15,Pass
966,1974-06-15,Pass
967,1974-06-15,Pass
968,1974-06-15,Pass
969,1974-06-15,Pass
970,1974-06-15,Pass
971,1974-06-15,Pass
972,1974-06-15,Pass
973,1974-06-15,Pass
974,1974-06-15,Pass
975,1974-06-15,Pass
976,1974-06-15,Pass
977,1974-06-15,Pass
978,1974-06-15,Pass
979,1974-06-15,Pass
980,1974-06-15,Pass
981,1974-06-15,Pass
982,1974-06-15,Pass
983,1974-06-15,Pass
984,1974-06-15,Pass
985,1974-06-15,Pass
986,1974-06-15,Pass
987,1974-06-15,Pass
988,1974-06-15,Pass
989,1974-06-15,Pass
990,1974-06-15,Pass
991,1974-06-15,Pass
992,1974-06-15,Pass
993,1974-06-15,Pass
994,1974-06-15,Pass
995,1974-06-15,Pass
996,1974-06-15,Pass
997,1974-06-15,Pass
998,1974-06-15,Pass
999,1974-06-15,Pass
1000,1974-06-15,Pass
1001,1974-06-15,Pass
1002,1974-06-18,Pass
1003,1974-06-18,Pass
1004,1974-06-18,Pass
1005,1974-06-18,Pass
1006,1974-06-18,Pass
1007,1974-06-18,Pass
1008,1974-06-18,Pass
1009,1974-06-18,Pass
1010,1974-06-18,Pass
1011,1974-06-18,Pass
1012,1974-06-18,Pass
1013,1974-06-18,Pass
1014,1974-06-18,Pass
1015,1974-06-18,Pass
1016,1974-06-18,Pass
1017,1974-06-18,Pass
1018,1974-06-18,Pass
1019,1974-06-18,Pass
1020,1974-06-18,Pass
1021,1974-06-18,Pass
1022,1974-06-18,Pass
1023,1974-06-18,Pass
1024,1974-06-18,Pass
1025,1974-06-18,Pass
1026,1974-06-18,Pass
1027,1974-06-18,Pass
1028,1974-06-18,Pass
1029,1974-06-18,Pass
1030,1974-06-18,Pass
1031,1974-06-18,Pass
1032,1974-06-18,Pass
1033,1974-06-18,Pass
1034,1974-06-18,Pass
1035,1974-06-18,Pass
1036,1974-06-18,Pass
1037,1974-06-18,Pass
1038,1974-06-18,Pass
1039,1974-06-18,Pass
1040,1974-06-18,Pass
1041,1974-06-18,Pass
1042,1974-06-18,Pass
1043,1974-06-18,Pass
1044,1974-06-18,Pass
1045,1974-06-18,Pass
1046,1974-06-18,Pass
1047,1974-06-18,Pass
1048,1974-06-18,Pass
1049,1974-06-18,Pass
1050,1974-06-18,Pass
1051,1974-06-18,Pass
1052,1974-06-18,Pass
1053,1974-06-18,Pass
1054,1974-06-18,Pass
1055,1974-06-18,Pass
1056,1974-06-18,Pass
1057,1974-06-18,Pass
1058,1974-06-18,Pass
1059,1974-06-18,Pass
1060,1974-06-18,Pass
1061,1974-06-18,Pass
1062,1974-06-18,Pass
1063,1974-06-18,Pass
1064,1974-06-18,Pass
1065,1974-06-18,Pass
1066,1974-06-18,Pass
1067,1974-06-18,Pass
1068,1974-06-18,Pass
